thumb href,tagItemTitle href,speakerName,genericItemIntroText,specialty_codes href,specialty_codes,specialty_codes href (2),specialty_codes (2),genericItemIntroText (2),specialty_codes href (3),specialty_codes (3),specialty_codes href (4),specialty_codes (4),specialty_codes href (5),specialty_codes (5),specialty_codes href (6),specialty_codes (6),specialty_codes href (7),specialty_codes (7),specialty_codes href (8),specialty_codes (8),specialty_codes href (9),specialty_codes (9),genericItemIntroText (3),genericItemIntroText (4),priceRange
https://www.ovations.com.au/speakers/elka-whalan,https://www.ovations.com.au/speakers/elka-whalan,Elka Whalan,"""3% of a nation ever make a national team and 0.8% ever get to stand on the dais. Those stats were a major confirmation for me knowing the Olympics was what I wanted in 2000, regardless of missing out on school formals, not staying out too late or forgetting about indulging in the normal experiments of drinking and boys, whilst others took the path often chosen, I chose the harder route, and what ...",https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sport,SPORT,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/grant-wharington,https://www.ovations.com.au/speakers/grant-wharington,Grant Wharington,"To date, the success and competitive nature of the Skandia Wild Thing program has been driven by Grant Wharington. At only 42, he is the owner of a successful construction company based in Victoria, and is married with three children. Grant's passion to be a major player in competitive ocean racing is undoubtedly a force to be reckoned with. A versatile and talented sailor, he has competed in 18 R ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/neil-whyte,https://www.ovations.com.au/speakers/neil-whyte,Neil Whyte,"Neil Whyte is much more than an Internationally renowned and multiple Swiss Ball World Record Holder. He is a rare leader in the Fitness Industry where he has been at the cutting edge forefront since. Neil is a visionary, a master of his environment and has taken his unique artistic Swiss Ball skills to the World stage. Neil has consciously maintained a strong athletic and healthy body for many ...",https://www.ovations.com.au/speakers/entertainment,ENTERTAINMENT,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/robyn-williams,https://www.ovations.com.au/speakers/robyn-williams,Robyn Williams,"Robyn presents Radio National's Science Show, Ockham's Razor and In Conversation. Robyn's sharp wit, keen sense of humour and ability to present science as an interest to just about anyone, has contributed greatly to the popularity of these programs. Graduating with a Bachelor of Science (Honours) in England. Robyn's natural talent for acting and his love of science, led to more serious projects ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Environment%20/%20Sustainability,ENVIRONMENT / SUSTAINABILITY,https://www.ovations.com.au/speakers/future-trends,FUTURE / TRENDS,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/sally-williams,https://www.ovations.com.au/speakers/sally-williams,Sally Williams,,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Presentation%20Skills,PRESENTATION SKILLS,"Sally Williams is a much loved and versatile television presenter. A former international model, Sally has been present in our lounge rooms touching the hearts of Australians for over 18 years as the face of many high profile advertising campaigns (Ford, Great Chef’s Show You How, Jet Set Travel and most recently the Focus Series for Channel 7). She has also hosted New Idea TV, Focus Series Special Editions, Building Your Dreams, What’s Cooking and Ernie & Denise.",https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/terry-williams,https://www.ovations.com.au/speakers/terry-williams,Terry Williams,"Ten years as a professional speaker, twenty years as a leadership trainer and a working lifetime as a manager and salesman of products, services and ideas gave Terry a lot of experience and success in positively influencing the lives of others. His book 'THE GUIDE: How to kiss, get a job & other stuff you need to know' was acclaimed as a platform for people to reach the young people in their lives ...",https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Presentation%20Skills,PRESENTATION SKILLS,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/vicki-wilson,https://www.ovations.com.au/speakers/vicki-wilson,Vicki Wilson,"Vicki Wilson is undoubtedly Australia's greatest Netball player, surpassing such legends of the sport as Anne Sargeant and Wilma Shakespear. Fittingly, she was recognised for her sporting achievements and status as a champion Australian by being awarded an Order of Australia medal in 1992, Named Queensland Sportswoman of the Year in 1993, presented with the keys to the city of Brisbane in 1999 and ...",https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/sport,SPORT,,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/moureen-wong,https://www.ovations.com.au/speakers/moureen-wong,Moureen Wong,"A passionate and elegant speaker, Moureen has over ten years of experience MC'ing and infusing energies for a wide range of audiences across Asia Pacific, from IT multinationals, corporate, government, international trade delegations, cultural groups, to community and charity organisations. With a background in brand management, marketing and venture consulting across Australia, Beijing, Hong ...",https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/hayden-wood,https://www.ovations.com.au/speakers/hayden-wood,Hayden Wood,"Hayden Wood, aka 'Woody', is the leading authority on flair, bartending and mixed drinks in Australia. He has lived in Sydney since 1995. Mixing drinks since he was a kid, Woody has always taken a light hearted approach to his career. With an expanse of inspirational knowledge gained from over 15 years in the business, he is an entertainer, an educator and author of what is now regarded as the ben ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Environment%20/%20Sustainability,ENVIRONMENT / SUSTAINABILITY,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/tania-zaetta,https://www.ovations.com.au/speakers/tania-zaetta,Tania Zaetta,"Tania Zaetta is an Australian household name thanks to her achievements around the world in film and television. Originally shooting to fame on the hit show 'Who Dares Wins' as the 'Aussie Action Girl', her tireless energy and enthusiasm have lead to her forge one of the most diverse and successful careers in Australia. Glamorous, inspirational and a voice for women everywhere, Tania is a respecte ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/andrew-sparks,https://www.ovations.com.au/speakers/andrew-sparks,Andrew Sparks,"Andrew Sparks is a peak performance expert, motivational speaker and coach to business leaders, athletes and aspiring achievers. His mission is to create positive change in the world by enabling individuals and teams to excel in all areas. Following Andrew's own life turnaround, he now teaches others the strategies that helped him personally make massive change, such, that today he is a recognise ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speakers/change,CHANGE,,https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,https://www.ovations.com.au/speakers/sales,SALES,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,3500-5000
https://www.ovations.com.au/speakers/john-cantor,https://www.ovations.com.au/speakers/john-cantor,John Cantor,"Not many people experience failure on as grand a scale as John Cantor has time and again. In 2012 adventurer John Cantor achieved a six-year dream of traversing the Brooks Range solo, a 1,600 km expedition across Arctic Alaska. Considered one of the toughest solo expeditions on earth, John completed the traverse in just 31 days, 10 days faster than any previous attempt. John Cantor has inspired co ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/angie-wilcock,https://www.ovations.com.au/speakers/angie-wilcock,Angie Wilcock,"Angie Wilcock is a highly regarded Australian expert and speaker on transitions in education and middle years adolescents, and has presented her work at state and national education and parent conferences. She presents to educators, educational professionals and parents on early adolescent development and its impact on behaviour and learning, transition to secondary school, boys and girls educatio ...",https://www.ovations.com.au/speakers/education,EDUCATION,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/ac-ping,https://www.ovations.com.au/speakers/ac-ping,A.C. Ping,"Alistair runs 'Insight Works' and is one of the most highly respected futurist in Australia, his experience comes from a number of trend based roles around the world. He is also a successful authors of books such as 'The Second Coming of Capitalism - and the secret to business success in the third millennium'. On a recent trip to the US Alistair conducted research into how US companies are address ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Environment%20/%20Sustainability,ENVIRONMENT / SUSTAINABILITY,https://www.ovations.com.au/speakers/future-trends,FUTURE / TRENDS,,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,3500-5000
https://www.ovations.com.au/speakers/robert-brand,https://www.ovations.com.au/speakers/robert-brand,Robert Brand,Robert Brand has a long history with space and the moon. At the age of 17 he wired up much of the video and communications systems in Sydney Australia that brought the world the Apollo 11 video from the moon. Over many years he has been stationed at the Parkes Radio Telescope for NASA's Voyager encounters with Uranus and Neptune and ESA's Giotto encounter with Halleys Comet. In more recent years h ...,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/communication,COMMUNICATION,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Creative%20Thinking,CREATIVE THINKING,https://www.ovations.com.au/speakers/future-trends,FUTURE / TRENDS,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speakers/education,EDUCATION,,,,,,,3500-5000
https://www.ovations.com.au/speakers/ben-hewett,https://www.ovations.com.au/speakers/ben-hewett,Ben Hewett,Ben Hewett kicked off his TV career as the energetic and entertaining Host of Override and The Big Breakfast on the Seven Network. He then moved from morning Television to afternoons to Host The Big Arvo for four years. Ben says that his favourite part of the show was a segment called 'Celebrity Make Me A Sandwich' where the celebrity he was interviewing made him a sandwich! Ben has appeared in n ...,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/comedy,COMEDY,,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/michael-elphick,https://www.ovations.com.au/speakers/michael-elphick,Michael Elphick,"Michael Elphick is a mediator, facilitator and consultant to independent and Catholic systemic schools as well as individual schools and university colleges. Michael has also worked across a variety of sectors including government, health, aged care, education, corrections, law, and community services. Michael currently teaches in the College of Global Studies Arcadia University, Philadelphia U. ...",https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/communication,COMMUNICATION,,https://www.ovations.com.au/speakers/education,EDUCATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Human%20Resources,HUMAN RESOURCES,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,https://www.ovations.com.au/speaker-filter-search-results/speakers/Negotiation,NEGOTIATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Presentation%20Skills,PRESENTATION SKILLS,https://www.ovations.com.au/speakers/facilitation,FACILITATION / MODERATOR,,,,,3500-5000
https://www.ovations.com.au/speakers/sally-learey,https://www.ovations.com.au/speakers/sally-learey,Sally Learey,"Presenter, trainer, author and coach, Sally Learey is an expert in motivating individuals to solve their problems dynamically and create star results in business, management, the workplace, family and personal life. She is a passionate and engaging presenter, facilitator and coach. With 20 years experience in educational and business environments, Sally is able to capture and motivate audiences w ...",https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/nic-yates,https://www.ovations.com.au/speakers/nic-yates,Nic Yates,"With over twenty years of professional experience, Nic's performance portfolio reflects a career rich in diverse performance experience. Nic is in high demand for his creative concepts and wide variety of performance skills including MC, conference facilitator, comedian, musician, team builder, producer, musician, creative writer and problem solver. His friendly nature, flexible approach and abili ...",https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/matthew-hale,https://www.ovations.com.au/speakers/matthew-hale,Matthew Hale,"Winner of 3 national comedy awards, Matthew Hale is a professional stage hypnotist based in Australia. Having hypnotised people around the world from Vegas to London, Matthew currently provides his show for events of all sizes. In addition to his live shows, Matthew trains stage hypnotists in the USA, has released his own range of hypnosis CDs, conducts group seminars on a variety of subjects, and ...",https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speaker-filter-search-results/speakers/Characterisation%20/%20Hoax%20/%20Impersonations,CHARACTERISATION / HOAX / IMPERSONATIONS,,https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/entertainment,ENTERTAINMENT,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/kevin-kropinyeri,https://www.ovations.com.au/speakers/kevin-kropinyeri,Kevin Kropinyeri,,https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/education,EDUCATION,"Get set for the ride of your life when Kevin Kropinyeri takes to the stage along with his scooter. A one-man whirlwind that will have you holding your sides laughing, Kevin shares tales of growing up, marriage and the intricacies associated with life in general as well as life as an Aboriginal Australian. Kevin is a proud Aboriginal man who's not afraid to laugh at himself. A deadly performer, ...",https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/paul-jordan,https://www.ovations.com.au/speakers/paul-jordan,Paul Jordan,"Ex-SAS, UN Peacekeeper,Security Expert, Corporate Speaker. Paul Jordan served in the elite SAS for over a decade. He later joined private security with companies including Exxon Mobile, and has provided security training and operational support to thousands of journalists including BBC and ABC, and supported CNN in Iraq during the 2003 invasion. Paul was in Banda Aceh after the 2004 Tsunami, has ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,,https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,,,3500-5000
https://www.ovations.com.au/speakers/terry-kennedy,https://www.ovations.com.au/speakers/terry-kennedy,Terry Kennedy,"In the last couple of years Terry's normal average life changed forever. He was 35kg overweight, unfit, unmotivated and unhappy. When Terry's son Archie was born with a rare brain condition, he underwent several operations and spent many months in hospital, Terry then decided to get off the lounge and lose 35kg. Terry's father was then diagnosed with an aggressive form of prostate cancer. His fa ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/avis-mulhall,https://www.ovations.com.au/speakers/avis-mulhall,Avis Mulhall,"Avis Mulhall is a respected expert on social enterprise and collaborative consumption. She is the co-founder of global social travel network mmMule.com, creator of Sydney's change-maker community Think Act Change and founder of Looloo Paper - a toilet paper business that uses its profits to improve sanitation in developing countries. ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/change,CHANGE,,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Social%20Media,SOCIAL MEDIA,,,,,,,,,,,,,3500-5000
,https://www.ovations.com.au/speakers/wayne-schwass,Wayne Schwass,"Wayne was one of the most highly rated performers in the AFL, playing 282 AFL games over 14 years with the North Melbourne Football Club between and the Sydney Swans. Since Wayne's retirement, he has gone on to forge a name for himself as a highly respected Australian AFL media identity on TV, radio and in print, working with SEN1116 and previously with Triple M, Fox Footy Channel and the Herald S ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/elliot-epstein,https://www.ovations.com.au/speakers/elliot-epstein,Elliot Epstein,"Elliot Epstein enables senior managers and sales teams to master the next level of persuasive business communication in order to drive those bottom line results. Elliot works with many top 100 Australian companies, high profile sports people and BRW fast 100 companies, improving everything about the way they present. In addition Elliott is also an experienced MC for conferences, sales, leadershi ...",https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Negotiation,NEGOTIATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Presentation%20Skills,PRESENTATION SKILLS,https://www.ovations.com.au/speakers/sales,SALES,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/ted-graham-am,https://www.ovations.com.au/speakers/ted-graham-am,Ted Graham AM,"On 16 March 2008, the HMAS Sydney (II), missing for over 60 years, was located off the West Australian coast. HMAS Sydney (II) was tragically lost in November 1941 along with its entire crew, following a fierce engagement with the German raider HSK Kormoran. As Chairman and founding member of the Finding Sydney Foundation Ã¢Â€Â“ the organisation created to discover the location of the Sydney - ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/john-maher,https://www.ovations.com.au/speakers/john-maher,John Maher,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,"John was the manager in Bendigo of a large Life Insurance company when he was involved in a horrific car crash. In that crash he received life threatening injuries, and from those injuries, he was classed as unemployable at age 42.
Thankfully John had Income Protection, and this became his and his family’s financial saviour for the next 16 years.",https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/jason-stevens,https://www.ovations.com.au/speakers/jason-stevens,Jason Stevens,"Jason Stevens could never be described as average. As a footballer his talents have always been obvious, from his early days playing with St George, where he played a Grand Final at the age of just 20. Today he is widely regarded as one of the two best props in the country, and the best in New South Wales. But wait - there's more! Stevens has a university degree in commerce, and though it's an a ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/ginni-mansberg,https://www.ovations.com.au/speakers/ginni-mansberg,Ginni Mansberg,"Ginni is currently the resident doctor on Seven's Sunrise and The Morning Show. She is also the health expert for Women's Health magazine, a columnist for Practical Parenting and the co-author of bestselling book Ã¢Â€ÂœWhy am I so Tired?Ã¢Â€Â. In her general practice in Sydney, Ginni has pursued a special interest in Women's Health and Pediatrics, she is also a mother of 6 in a blended and on to ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/jason-jelicich,https://www.ovations.com.au/speakers/jason-jelicich,Jason Jelicich,"Jason Jelicich is CEO and founder and of an organisation devoted to creating more connected people and healthier working cultures. For the past 20 years, Jason has been teaching, training and guiding others from all walks of life. He has developed literally hundreds of educational programs for employees and their leadership teams, as well as working with troubled teenagers on the side. But on a ...",https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/paul-hancock,https://www.ovations.com.au/speakers/paul-hancock,Paul Hancock,"Since the day Paul delivered a fridge to Sydney's Nova969 resulting in him landing his first job in the entertainment industry, he has established himself as a professional radio presenter, TV host, voice artist, stand-up comedian, MC and musician. After climbing the ranks of radio station promotions, Paul became an on-air presenter under the nickname 'Fridgy'. Five years later and he had presen ...",https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/peter-buckley,https://www.ovations.com.au/speakers/peter-buckley,Peter Buckley,"Peter Buckley has worked with some of Australia's top corporate entities as Keynote Speaker, MC, Voice Artist and Presentation Skills and Media Skills Coach and Mentor. He spent 24 years 'on-air', including 12 years at Brisbane's B105 during its halcyon number-1 ratings period, where he was Assistant News Director following a stint as News Director at FM104/MMM. He is a regular Corporate Mentor ...",https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/shae-mcnamara,https://www.ovations.com.au/speakers/shae-mcnamara,Shae McNamara,"Shae McNamara played college basketball in the NCAA for Marist College, in Poughkeepsie, New York before heading to Germany to join the TSV Dachau Spurs. In 2009 he uploaded a YouTube video displaying his AFL skills, which saw Collingwood recruiters jump on a plane to the States to meet him. The Magpies then signed him as an International Rookie for the 2010 season. After three seasons with Collin ...",https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/stacey-thomson,https://www.ovations.com.au/speakers/stacey-thomson,Stacey Thomson,"Ranger Stacey is a well-known name in Australian children's television and is a favourite with young and old audiences alike. As one of the original Totally Wild presenters when the program began in 1992, Stacey continues to research, write and present stories. Her environmental background and natural, bubbly personality make her a valuable member of the Totally Wild team. ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speaker-filter-search-results/speakers/Environment%20/%20Sustainability,ENVIRONMENT / SUSTAINABILITY,,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/nick-bennett,https://www.ovations.com.au/speakers/nick-bennett,Nick Bennett,"Nick's experience as a multi-media journalist, MC and broadcaster spans 30 years in both the Australian and International market place. He gains the trust of his subjects whose honest revelations often provide extraordinary insights. He's honored to have interviewed George Michael, Angelina Jolie, Robbie Williams, John Mayer, Sir Bob Geldof, Valentino Rossi, Neil Finn and Naomi Campbell. Nick has ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/facilitation,FACILITATION / MODERATOR,,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/felicity-harley,https://www.ovations.com.au/speakers/felicity-harley,Felicity Harley,"A person's quest for good health can be as dynamic as Felicity Harley's media career, which sends her around Australia talking about health and wellness. Best known as the editor of Women's Health magazine, Felicity is seen weekly on television, heard on radio and speaks at various functions. Felicity has been the MC of such events as the National Heart Foundation's Go Red For Women breakfasts, ...",https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Social%20Media,SOCIAL MEDIA,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/blake-worrall-thompson,https://www.ovations.com.au/speakers/blake-worrall-thompson,Blake Worrall-Thompson,"Personal Trainer, Television personality and author, Blake Worrall-Thompson is a much sought after health and fitness expert. Blake has owned and operated a number of personal training and bootcamp businesses and has also been involved with the management team of AustraliaÃ¢Â€Â™s largest gym chain where he mentored 25 personal trainers. He has worked in London in an elite personal training stu ...",https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/mike-mcevoy,https://www.ovations.com.au/speakers/mike-mcevoy,Mike McEvoy,"Mike is the Director of Melbourne Playback, and has been working as a facilitator and actor with the company for 9 years. In that time he has delivered over 350 experiential training sessions and performances for a range of organisations across the community, corporate and education sectors. These include Anglicare, EACH, Inner South Community Health, Melbourne Business School, Qantas, NAB, CAE, ...",https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speakers/facilitation,FACILITATION / MODERATOR,,,,,,,,,,,,,,,,,,3500-5000
